CREDIT_LIMIT,NUM_TRANSACTIONS,TOTAL_VOLUME,TOTAL_VALUE,AVG_PRICE,ACCOUNT_ID
-2.7655483261928397,-1.2419326026923188,-1.2114448355534653,-0.8048833516494248,-0.7823130288610535,371138
-2.7655483261928397,-1.2419326026923188,-1.2114448355534653,-0.8048833516494248,-0.7823130288610535,371138
0.12961827044194268,0.18960682257978426,0.024742195929550105,-0.16858232138117785,-0.2760812446701075,557378
0.12961827044194268,0.18960682257978426,0.024742195929550105,-0.16858232138117785,-0.2760812446701075,557378
0.12961827044194268,0.18960682257978426,0.024742195929550105,-0.16858232138117785,-0.2760812446701075,557378
0.12961827044194268,0.18960682257978426,0.024742195929550105,-0.16858232138117785,-0.2760812446701075,557378
0.12961827044194268,0.530449542882666,0.6041252506380471,1.4343946013939668,1.3053542980639805,198100
0.12961827044194268,0.530449542882666,0.6041252506380471,1.4343946013939668,1.3053542980639805,198100
0.12961827044194268,0.530449542882666,0.6041252506380471,1.4343946013939668,1.3053542980639805,198100
0.12961827044194268,0.22369109461007244,0.2344142607300896,1.4971713796164183,2.4261755069255786,674364
0.12961827044194268,1.1098821673975647,1.1598741222407956,3.4358384766498706,1.8789030678835699,278603
0.12961827044194268,1.1098821673975647,1.1598741222407956,3.4358384766498706,1.8789030678835699,278603
0.12961827044194268,-0.867005610359149,-0.940878159637283,0.04915054485879486,1.749238998563815,383777
0.12961827044194268,-0.867005610359149,-0.940878159637283,0.04915054485879486,1.749238998563815,383777
0.12961827044194268,-0.867005610359149,-0.940878159637283,0.04915054485879486,1.749238998563815,383777
0.12961827044194268,-0.867005610359149,-0.940878159637283,0.04915054485879486,1.749238998563815,383777
0.12961827044194268,-0.867005610359149,-0.940878159637283,0.04915054485879486,1.749238998563815,383777
-2.7655483261928397,-1.5146067789346243,-1.5564781606474503,-0.8660786974462,-0.7557741867700888,794875
-2.7655483261928397,-1.5146067789346243,-1.5564781606474503,-0.8660786974462,-0.7557741867700888,794875
0.12961827044194268,0.3941124547615133,0.14415986882396287,-0.16614578247102357,-0.3434151373862891,328304
0.12961827044194268,0.3941124547615133,0.14415986882396287,-0.16614578247102357,-0.3434151373862891,328304
0.12961827044194268,0.3941124547615133,0.14415986882396287,-0.16614578247102357,-0.3434151373862891,328304
0.12961827044194268,0.7690394470946832,0.5679963904546036,-0.05811495040779828,-0.21991694828946304,487188
0.12961827044194268,0.7690394470946832,0.5679963904546036,-0.05811495040779828,-0.21991694828946304,487188
0.12961827044194268,0.7690394470946832,0.5679963904546036,-0.05811495040779828,-0.21991694828946304,487188
0.12961827044194268,-0.04898308163223292,-0.1961777885830142,-0.704867477183177,-0.8543500245337139,910579
0.12961827044194268,-0.04898308163223292,-0.1961777885830142,-0.704867477183177,-0.8543500245337139,910579
0.12961827044194268,1.4848091597307347,1.4171397943047461,-0.16413101160289018,-0.6509688652246463,260499
0.12961827044194268,1.4848091597307347,1.4171397943047461,-0.16413101160289018,-0.6509688652246463,260499
0.12961827044194268,1.4848091597307347,1.4171397943047461,-0.16413101160289018,-0.6509688652246463,260499
0.12961827044194268,-0.9692584264500135,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949
0.12961827044194268,-0.9692584264500135,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949
0.12961827044194268,-0.9692584264500135,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949
0.12961827044194268,-0.9692584264500135,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949
0.12961827044194268,0.12143827851920792,0.1503530005208247,-0.5901176510825615,-0.8086725285573475,976027
0.12961827044194268,0.12143827851920792,0.1503530005208247,-0.5901176510825615,-0.8086725285573475,976027
0.12961827044194268,-0.11715162569280926,-0.20679555375695569,-0.6448986687652756,-0.8504663149169861,135185
0.12961827044194268,-0.11715162569280926,-0.20679555375695569,-0.6448986687652756,-0.8504663149169861,135185
0.12961827044194268,-0.11715162569280926,-0.20679555375695569,-0.6448986687652756,-0.8504663149169861,135185
0.12961827044194268,-0.11715162569280926,-0.20679555375695569,-0.6448986687652756,-0.8504663149169861,135185
0.12961827044194268,1.1098821673975647,1.254587026900243,2.8820579200610985,1.374821104857441,370583
0.12961827044194268,1.1098821673975647,1.254587026900243,2.8820579200610985,1.374821104857441,370583
0.12961827044194268,1.1098821673975647,1.254587026900243,2.8820579200610985,1.374821104857441,370583
0.12961827044194268,1.4166406156701583,1.5512339696667767,0.3642892905891801,-0.298148487060465,870466
0.12961827044194268,1.4166406156701583,1.5512339696667767,0.3642892905891801,-0.298148487060465,870466
0.12961827044194268,1.4166406156701583,1.5512339696667767,0.3642892905891801,-0.298148487060465,870466
